Ano,Período,Código,Nome,Turma,Horário,Nota,Situação
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,8.60,APROVADO
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,6.70,APROVADO
2010,2,FAN0006,ALIMENTAÇÃO SAUDÁVEL,A,4V45,-,CANCELADA
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,9.50,APROVADO
2010,2,EMC0213,SISTEMAS DE CONTROLE,A,35M56,6.80,APROVADO
2010,2,EMC0039,CONVERSÃO ELETROMECÂNICA DE ENERGIA 1,B,35V56  35N1,6.30,APROVADO
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,9.50,APROVADO
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,9.00,APROVADO
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,5.00,APROVADO
2010,2,EMC0055,ELETRÔNICA 1,B,24N23,0.00,REPROVADO
2010,2,EMC0125,LABORATÓRIO DE ELETRÔNICA 1,A,4N45,0.00,REPROVADO
2010,2,EMC0019,CIÊNCIAS DO AMBIENTE,B,24N23,-,CANCELADA
2010,2,FAC0202,POLÍTICAS PÚBLICAS E SUSTENTABILIDADE,A,4N2345,-,CANCELADA
2010,2,EMC0220,SISTEMAS OPERACIONAIS,A,35N23,-,CANCELADA
2010,2,ESA0094,ECONOMIA,A,6N45,0.00,REPROVADO
2010,2,EMC0019,CIÊNCIAS DO AMBIENTE,B,24N23,-,CANCELADA
2010,2,EMC0162,MICROPROCESSADORES E MICROCONTROLADORES,A,3N45 5N23,-,CANCELADA
2010,2,EMC0116,LAB DE MICROPROCESSADORES E MICROCONTROLADORES,A,5N45,-,CANCELADA
2010,2,EMA0382,FORMAÇÃO DE PLATÉIA EM MÚSICA,B,4N234,-,CANCELADA
2010,2,FAF0077,JUSTIÇA E HARMONIA,A,4V6  4N12345,-,CANCELADA
2010,2,INQ0022,EPISTEMOLOGIA DA CIÊNCIAC,4N23,7.80,APROVADO
2010,2,FME0035,HISTÓRIA DA MEDICINA,U,4V6  4N123,-,CANCELADA
2010,2,INF0123,LINGUAGEM DE PROGRAMAÇÃO JAVA,A,25N45,-,CANCELADA
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,-,CANCELADA
2010,2,EMC0005,ANÁLISE DE SISTEMAS LINEARES,B,7M345   3N45,0.00,REPROVADO
2010,2,INF0066,ESTRUTURAS DE DADOS 2,A,7M123   2N23,0.00,REPROVADO
2010,2,INF0017,ARQUITETURA DE COMPUTADORES 1,A,35N23,0.00,REPROVADO
2010,2,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,6V6  6N12,8.50,APROVADO
2010,2,INF0029,BANCOS DE DADOS 2,A,24N45,8.70,APROVADO
2010,2,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,24N23,5.00,APROVADO
2010,2,EMC0193,PROJETOS COM MICROCONTROLADORES,A,35N23,9.00,APROVADO
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,8.50,APROVADO
2010,2,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,6V6  6N12,8.30,APROVADO
2010,2,INF0029,BANCOS DE DADOS 2,A,24N45,-,CANCELADA
2010,2,EMC0205,ROBÓTICA 1,A,23N23,-,CANCELADA
2010,2,EMC0206,ROBÓTICA 2,A,2345V6  2345N1,-,CANCELADA
2010,2,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,24N23,6.50,APROVADO
2010,2,EMC0193,PROJETOS COM MICROCONTROLADORES,A,35N23,-,CANCELADA
2010,2,FAN0006,ALIMENTAÇÃO SAUDÁVEL,A,4V45,10.00,APROVADO
2010,2,EEC0113,GERENCIAMENTO DE RESÍDUOS SÓLIDOS,A,25M34,-,CANCELADA
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,9.10,APROVADO
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,C,2M2345,10.00,APROVADO
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,-,CANCELADA
2010,2,EMC0005,ANÁLISE DE SISTEMAS LINEARES,B,7M345   3N45,5.00,APROVADO
2010,2,INF0059,ENGENHARIA DE SOFTWARE 2,A,3N45 4N23,7.40,APROVADO
2010,2,INF0029,BANCOS DE DADOS 2,A,24N45,0.00,REPROVADO
2010,2,EMC0252,TÓPICOS EM ENGENHARIA DE TELECOMUNICAÇÕES 2,A,2N45 3N23,-,CANCELADA
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,8.50,APROVADO
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,-,CANCELADA
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,7.60,APROVADO
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,9.50,APROVADO
2010,2,INF0059,ENGENHARIA DE SOFTWARE 2,A,3N45 4N23,6.00,APROVADO
2010,2,EMC0205,ROBÓTICA 1,A,23N23,0.00,REPROVADO
2010,2,EMC0211,SISTEMAS DE COMUNICAÇÕES MÓVEIS,A,56N23,-,CANCELADA
2010,2,EMC0171,PESQUISA OPERACIONAL 2,A,56N45,-,CANCELADA
2010,2,EMC0206,ROBÓTICA 2,A,2345V6  2345N1,8.50,APROVADO
2010,2,EMC0252,TÓPICOS EM ENGENHARIA DE TELECOMUNICAÇÕES 2,A,2N45 3N23,-,CANCELADA
2010,2,FAC0133,GESTÃO POR COMPETÊNCIA E GESTÃO DO CONHECIMENTO,A,2V45,0.00,REPROVADO
2010,2,FAL0195,INGLÊS INSTRUMENTAL,A,3M23 6M45,-,CANCELADA
2010,2,FAL0236,LEITURA DE CONTO,A,36M45,-,CANCELADA
2010,2,FAL0479,RELIGIÃO E CULTURA NO BRASIL,A,3V23 6V45,-,CANCELADA
2010,2,FAD0063,DIREITO PARA ENGENHARIA DE COMPUTAÇÃO,A,2N45,-,CANCELADA
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,8.30,APROVADO
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,8.90,APROVADO
2010,2,INF0059,ENGENHARIA DE SOFTWARE 2,A,3N45 4N23,4.70,REPROVADO
2010,2,EMC0171,PESQUISA OPERACIONAL 2,A,56N45,5.80,APROVADO
2010,2,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,24N23,-,CANCELADA
2010,2,FEE0326,TÓPICOS ESPECIAIS EM EDUCAÇÃO AMBIENTAL: CERRADO,B,6M12345,-,CANCELADA
2010,2,ICB0313,FUNDAMENTOS EM EDUCAÇÃO AMBIENTAL,L,3V2345,-,CANCELADA
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,0.00,REPROVADO
2010,2,FCS0145,SOCIOLOGIA PARA ENGENHEIROS,A,5V23,-,CANCELADA
2010,2,ESA0101,ECONOMIA DO TRABALHO,A,46V45,0.00,REPROVADO
2010,2,FAC0085,ECONOMIA SOLIDÁRIA,A,5V56  5N1,-,CANCELADA
2010,2,INF0066,ESTRUTURAS DE DADOS 2,A,7M123   2N23,5.70,APROVADO
2010,2,EMC0220,SISTEMAS OPERACIONAIS,A,35N23,4.30,REPROVADO
2010,2,EMC0055,ELETRÔNICA 1,B,24N23,5.90,APROVADO
2010,2,EMC0155,MECÂNICA E RESISTÊNCIA DOS MATERIAIS,A,35N45,8.80,APROVADO
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,6.00,APROVADO
2010,2,INF0029,BANCOS DE DADOS 2,A,24N45,-,CANCELADA
2010,2,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,B,6V6  6N12,-,CANCELADA
2010,2,EMC0190,PROJETO ORIENTADO,B,2345V6  2345N1,7.00,APROVADO
2010,2,EMC0075,ESTÁGIO SUPERVISIONADO,D,23456V23,9.70,APROVADO
2010,2,INF0017,ARQUITETURA DE COMPUTADORES 1,B,35M34,0.80,REPROVADO
2010,2,EMC0169,PESQUISA OPERACIONAL 1,A,7M2345,-,CANCELADA
2010,2,EMC0220,SISTEMAS OPERACIONAIS,A,35N23,-,CANCELADA
2010,2,EMC0055,ELETRÔNICA 1,B,24N23,2.10,REPROVADO
2010,2,EMC0125,LABORATÓRIO DE ELETRÔNICA 1,B,4N45,-,CANCELADA
2010,2,EMC0155,MECÂNICA E RESISTÊNCIA DOS MATERIAIS,A,35N45,-,CANCELADA
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,7.00,APROVADO
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,8.80,APROVADO
2010,2,EMC0171,PESQUISA OPERACIONAL 2,A,56N45,6.50,APROVADO
2010,2,EMC0178,PRODUÇÃO DE RECURSOS MULTIMEIOS,A,24V34,-,CANCELADA
2010,2,EMC0066,ENGENHARIA DA FOTOGRAFIA,A,7M234,-,CANCELADA
2010,2,EMC0005,ANÁLISE DE SISTEMAS LINEARES,B,7M345   3N45,1.30,REPROVADO
2010,2,INF0017,ARQUITETURA DE COMPUTADORES 1,B,35M34,-,CANCELADA
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,9.50,APROVADO
2010,2,EMC0211,SISTEMAS DE COMUNICAÇÕES MÓVEIS,A,56N23,-,CANCELADA
2010,2,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,24N23,5.00,APROVADO
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,6.00,APROVADO
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,9.10,APROVADO
2010,2,INF0017,ARQUITETURA DE COMPUTADORES 1,A,35N23,-,CANCELADA
2010,2,EMC0055,ELETRÔNICA 1,B,24N23,5.10,APROVADO
2010,2,EMC0155,MECÂNICA E RESISTÊNCIA DOS MATERIAIS,A,35N45,6.80,APROVADO
2010,2,EMC0066,ENGENHARIA DA FOTOGRAFIA,A,7M234,-,CANCELADA
2010,2,INF0017,ARQUITETURA DE COMPUTADORES 1,A,35N23,0.00,REPROVADO
2010,2,EMC0147,MATEMÁTICA DISCRETA,B,24N45,5.00,APROVADO
2010,2,FAD0063,DIREITO PARA ENGENHARIA DE COMPUTAÇÃO,A,2N45,-,CANCELADA
2010,2,EMC0220,SISTEMAS OPERACIONAIS,A,35N23,6.40,APROVADO
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,8.00,APROVADO
2010,2,INF0059,ENGENHARIA DE SOFTWARE 2,A,3N45 4N23,6.00,APROVADO
2010,2,EMC0211,SISTEMAS DE COMUNICAÇÕES MÓVEIS,A,56N23,-,CANCELADA
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,9.30,APROVADO
2010,2,FAD0063,DIREITO PARA ENGENHARIA DE COMPUTAÇÃO,A,2N45,-,CANCELADA
2010,2,EMC0220,SISTEMAS OPERACIONAIS,A,35N23,-,CANCELADA
2010,2,EMC0055,ELETRÔNICA 1,B,24N23,4.10,REPROVADO
2010,2,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,6V6  6N12,-,CANCELADA
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,7.00,APROVADO
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,8.70,APROVADO
2010,2,EMC0171,PESQUISA OPERACIONAL 2,A,56N45,6.00,APROVADO
2010,2,EEC0147,INTRODUÇÃO ÀS CIÊNCIAS AMBIENTAIS,A,5V23,-,CANCELADA
2010,2,EMC0066,ENGENHARIA DA FOTOGRAFIA,A,7M234,-,CANCELADA
2010,2,INF0215,TÓPICOS AVANÇADOS EM PROGRAMAÇÃO III,A,7M3456,-,CANCELADA
2010,2,INF0123,LINGUAGEM DE PROGRAMAÇÃO JAVA,A,25N45,-,CANCELADA
2010,2,EMC0005,ANÁLISE DE SISTEMAS LINEARES,B,7M345   3N45,0.70,REPROVADO
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,8.50,APROVADO
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,C,2M2345,10.00,APROVADO
2010,2,EMC0169,PESQUISA OPERACIONAL 1,A,7M2345,7.00,APROVADO
2010,2,FAD0063,DIREITO PARA ENGENHARIA DE COMPUTAÇÃO,B,35M56,9.00,APROVADO
2010,2,FAD0063,DIREITO PARA ENGENHARIA DE COMPUTAÇÃO,A,2N45,-,CANCELADA
2010,2,EMC0220,SISTEMAS OPERACIONAIS,A,35N23,6.40,APROVADO
2010,2,EMC0155,MECÂNICA E RESISTÊNCIA DOS MATERIAIS,A,35N45,8.80,APROVADO
2010,2,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,6V6  6N12,8.00,APROVADO
2010,2,EMC0019,CIÊNCIAS DO AMBIENTE,B,24N23,7.50,APROVADO
2010,2,INF0029,BANCOS DE DADOS 2,A,24N45,8.70,APROVADO
2010,2,EMC0206,ROBÓTICA 2,A,2345V6  2345N1,-,CANCELADA
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,8.70,APROVADO
2010,2,EMC0225,TEORIA DE TELECOMUNICAÇÕES,A,46V34,6.20,APROVADO
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,9.80,APROVADO
2010,2,EMC0171,PESQUISA OPERACIONAL 2,A,56N45,5.00,APROVADO
2010,2,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,24N23,5.40,APROVADO
2010,2,EMC0193,PROJETOS COM MICROCONTROLADORES,A,35N23,9.00,APROVADO
2010,2,EMC0002,ADMINISTRAÇÃO,A,4V56  4N1,6.00,APROVADO
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,10.00,APROVADO
2010,2,EMC0055,ELETRÔNICA 1,B,24N23,7.80,APROVADO
2010,2,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,6V6  6N12,8.90,APROVADO
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,7.50,APROVADO
2010,2,INF0029,BANCOS DE DADOS 2,A,24N45,-,CANCELADA
2010,2,EMC0171,PESQUISA OPERACIONAL 2,A,56N45,-,CANCELADA
2010,2,EMC0206,ROBÓTICA 2,A,2345V6  2345N1,8.50,APROVADO
2010,2,EMC0193,PROJETOS COM MICROCONTROLADORES,A,35N23,9.50,APROVADO
2010,2,EMC0075,ESTÁGIO SUPERVISIONADO,C,23456M23,-,CANCELADA
2010,2,EMC0238,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 3,B,7M2345,8.60,APROVADO
2010,2,EMC0125,LABORATÓRIO DE ELETRÔNICA 1,C,4V456  4N1,8.80,APROVADO
2010,2,IME0061,CÁLCULO NUMÉRICO,E,2M12 4M56,9.40,APROVADO
2010,2,IME0233,PROBABILIDADE E ESTATÍSTICA,C,46M12,8.00,APROVADO
2010,2,FAD0063,DIREITO PARA ENGENHARIA DE COMPUTAÇÃO,A,2N45,-,CANCELADA
2010,2,EMC0220,SISTEMAS OPERACIONAIS,A,35N23,7.00,APROVADO
2010,2,EMC0155,MECÂNICA E RESISTÊNCIA DOS MATERIAIS,A,35N45,7.20,APROVADO
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,6.00,APROVADO
2010,2,EMC0019,CIÊNCIAS DO AMBIENTE,B,24N23,6.60,APROVADO
2010,2,EMC0162,MICROPROCESSADORES E MICROCONTROLADORES,A,3N45 5N23,-,CANCELADA
2010,2,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,24N23,-,CANCELADA
2010,2,EMC0190,PROJETO ORIENTADO,C,2345V6  2345N1,9.50,APROVADO
2010,2,EEC0113,GERENCIAMENTO DE RESÍDUOS SÓLIDOS,A,25M34,7.00,APROVADO
2010,2,INF0123,LINGUAGEM DE PROGRAMAÇÃO JAVA,A,25N45,-,CANCELADA
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,-,CANCELADA
2010,2,EMC0169,PESQUISA OPERACIONAL 1,A,7M2345,7.50,APROVADO
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,8.30,APROVADO
2010,2,EMC0019,CIÊNCIAS DO AMBIENTE,B,24N23,6.80,APROVADO
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,8.80,APROVADO
2010,2,INF0029,BANCOS DE DADOS 2,A,24N45,-,CANCELADA
2010,2,EMC0206,ROBÓTICA 2,A,2345V6  2345N1,8.50,APROVADO
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,7.40,APROVADO
2010,2,FAN0006,ALIMENTAÇÃO SAUDÁVEL,A,4V45,9.60,APROVADO
2010,2,EMA0382,FORMAÇÃO DE PLATÉIA EM MÚSICA,A,4M234,-,CANCELADA
2010,2,FEN0003,A LOUCURA NA TELA,AB,5V6  5N123,-,CANCELADA
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,-,CANCELADA
2010,2,EMC0206,ROBÓTICA 2,A,2345V6  2345N1,8.50,APROVADO
2010,2,EMC0193,PROJETOS COM MICROCONTROLADORES,A,35N23,10.00,APROVADO
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,0.00,REPROVADO
2010,2,EMC0066,ENGENHARIA DA FOTOGRAFIA,A,7M234,-,CANCELADA
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,10.00,APROVADO
2010,2,EMC0075,ESTÁGIO SUPERVISIONADO,D,23456V23,10.00,APROVADO
2010,2,FEE0036,EDU MATEMÁTICA E TECNOLOGIAS DA INFO E COMUNICAÇÃO,B,6M12345,8.00,APROVADO
2010,2,IME0233,PROBABILIDADE E ESTATÍSTICA,B,4N45 6N23,8.20,APROVADO
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,8.50,APROVADO
2010,2,EMC0162,MICROPROCESSADORES E MICROCONTROLADORES,A,3N45 5N23,10.00,APROVADO
2010,2,EMC0116,LAB DE MICROPROCESSADORES E MICROCONTROLADORES,A,5N45,9.60,APROVADO
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,8.80,APROVADO
2010,2,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,24N23,8.30,APROVADO
2010,2,IFI0026,ELETROMAGNETISMO,A,2V34 6V12,0.80,REPROVADO
2010,2,EMC0213,SISTEMAS DE CONTROLE,A,35M56,6.40,APROVADO
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,8.50,APROVADO
2010,2,EMC0019,CIÊNCIAS DO AMBIENTE,B,24N23,5.00,APROVADO
2010,2,EMC0162,MICROPROCESSADORES E MICROCONTROLADORES,A,3N45 5N23,5.50,APROVADO
2010,2,EMC0116,LAB DE MICROPROCESSADORES E MICROCONTROLADORES,A,5N45,9.60,APROVADO
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,8.80,APROVADO
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,5.60,APROVADO
2010,2,EMC0162,MICROPROCESSADORES E MICROCONTROLADORES,A,3N45 5N23,1.00,REPROVADO
2010,2,EMC0116,LAB DE MICROPROCESSADORES E MICROCONTROLADORES,B,5N45,2.00,REPROVADO
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,-,CANCELADA
2010,2,INF0017,ARQUITETURA DE COMPUTADORES 1,B,35M34,-,CANCELADA
2010,2,FAD0063,DIREITO PARA ENGENHARIA DE COMPUTAÇÃO,A,2N45,5.60,APROVADO
2010,2,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,6V6  6N12,8.40,APROVADO
2010,2,INF0059,ENGENHARIA DE SOFTWARE 2,A,3N45 4N23,-,CANCELADA
2010,2,EMC0206,ROBÓTICA 2,A,2345V6  2345N1,-,CANCELADA
2010,2,EMC0236,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 1,A,24N23,6.30,APROVADO
2010,2,EMC0178,PRODUÇÃO DE RECURSOS MULTIMEIOS,A,24V34,-,CANCELADA
2010,2,EEC0147,INTRODUÇÃO ÀS CIÊNCIAS AMBIENTAIS,A,5V23,-,CANCELADA
2010,2,EMC0066,ENGENHARIA DA FOTOGRAFIA,A,7M234,9.00,APROVADO
2010,2,IPT0018,CIÊNCIA TECNOLOGIA E OS CAMINHOS DA SUSTENTABILIDADE,A,5V456  5N1,-,CANCELADA
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,9.30,APROVADO
2010,2,INQ0187,SÍNTESE ORGÂNICA,B,24V23,-,CANCELADA
2010,2,FAV0228,FOTOGRAFIA: NOVOS RUMOS E FUNÇÕES,A,4M45,-,CANCELADA
2010,2,EMC0211,SISTEMAS DE COMUNICAÇÕES MÓVEIS,B,24V12,-,CANCELADA
2010,2,EMC0209,SISTEMAS DE COMUNICAÇÕES,B,24V12,6.50,APROVADO
2010,2,FAD0063,DIREITO PARA ENGENHARIA DE COMPUTAÇÃO,A,2N45,7.50,APROVADO
2010,2,EMC0055,ELETRÔNICA 1,B,24N23,5.70,APROVADO
2010,2,EMC0155,MECÂNICA E RESISTÊNCIA DOS MATERIAIS,A,35N45,-,CANCELADA
2010,2,EMC0162,MICROPROCESSADORES E MICROCONTROLADORES,A,3N45 5N23,5.00,APROVADO
2010,2,EMC0171,PESQUISA OPERACIONAL 2,A,56N45,5.00,APROVADO
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,6.10,APROVADO
2010,2,INF0215,TÓPICOS AVANÇADOS EM PROGRAMAÇÃO III,B,7M3456,0.00,REPROVADO
2010,2,EMC0237,TÓPICOS EM ENG DE SISTEMAS DE INFORMAÇÃO 2,A,7M2345,-,CANCELADA
2010,2,IME0233,PROBABILIDADE E ESTATÍSTICA,B,4N45 6N23,5.90,APROVADO
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,9.40,APROVADO
2010,2,EMC0250,TÓPICOS EM ENGENHARIA DE TELECOMUNICAÇÕES 1,A,24M34,5.80,APROVADO
2010,2,FAC0093,EMPREENDEDORISMO,A,5V45,-,CANCELADA
2010,2,EMC0125,LABORATÓRIO DE ELETRÔNICA 1,A,4N45,5.50,APROVADO
2010,2,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,6V6  6N12,-,CANCELADA
2010,2,EMC0019,CIÊNCIAS DO AMBIENTE,B,24N23,-,CANCELADA
2010,2,EMC0162,MICROPROCESSADORES E MICROCONTROLADORES,A,3N45 5N23,10.00,APROVADO
2010,2,EMC0116,LAB DE MICROPROCESSADORES E MICROCONTROLADORES,A,5N45,9.20,APROVADO
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,8.60,APROVADO
2010,2,EMC0206,ROBÓTICA 2,A,2345V6  2345N1,8.50,APROVADO
2010,2,EMA0673,MÚSICA: APRECIAÇÃO E HISTÓRIA,A,5M456,-,CANCELADA
2010,2,INF0066,ESTRUTURAS DE DADOS 2,A,7M123   2N23,7.10,APROVADO
2010,2,EMC0162,MICROPROCESSADORES E MICROCONTROLADORES,A,3N45 5N23,5.80,APROVADO
2010,2,EMC0116,LAB DE MICROPROCESSADORES E MICROCONTROLADORES,A,5N45,10.00,APROVADO
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,9.50,APROVADO
2010,2,FAN0006,ALIMENTAÇÃO SAUDÁVEL,A,4V45,-,CANCELADA
2010,2,IPT0018,CIÊNCIA TECNOLOGIA E OS CAMINHOS DA SUSTENTABILIDADE,A,5V456  5N1,0.00,REPROVADO
2010,2,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,6V6  6N12,-,CANCELADA
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,8.50,APROVADO
2010,2,EMC0019,CIÊNCIAS DO AMBIENTE,B,24N23,6.80,APROVADO
2010,2,EMC0162,MICROPROCESSADORES E MICROCONTROLADORES,A,3N45 5N23,9.60,APROVADO
2010,2,EMC0116,LAB DE MICROPROCESSADORES E MICROCONTROLADORES,A,5N45,10.00,APROVADO
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,9.00,APROVADO
2010,2,EMC0206,ROBÓTICA 2,A,2345V6  2345N1,8.50,APROVADO
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,8.70,APROVADO
2010,2,EMC0019,CIÊNCIAS DO AMBIENTE,B,24N23,6.30,APROVADO
2010,2,INF0183,REDES DE COMPUTADORES 1,A,36N23,9.20,APROVADO
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,5.80,APROVADO
2010,2,EMC0178,PRODUÇÃO DE RECURSOS MULTIMEIOS,A,24V34,8.30,APROVADO
2010,2,EMC0190,PROJETO ORIENTADO,B,2345V6  2345N1,7.00,APROVADO
2010,2,EMC0066,ENGENHARIA DA FOTOGRAFIA,A,7M234,-,CANCELADA
2010,2,EMC0005,ANÁLISE DE SISTEMAS LINEARES,B,7M345   3N45,6.10,APROVADO
2010,2,EMC0147,MATEMÁTICA DISCRETA,B,24N45,6.80,APROVADO
2010,2,FAD0063,DIREITO PARA ENGENHARIA DE COMPUTAÇÃO,A,2N45,5.00,APROVADO
2010,2,EMC0220,SISTEMAS OPERACIONAIS,A,35N23,6.20,APROVADO
2010,2,EMC0125,LABORATÓRIO DE ELETRÔNICA 1,A,4N45,5.90,APROVADO
2010,2,EMC0155,MECÂNICA E RESISTÊNCIA DOS MATERIAIS,A,35N45,7.60,APROVADO
2010,2,EMC0137,LABORATÓRIO DE SISTEMAS DE CONTROLE,A,6V6  6N12,-,CANCELADA
2010,2,EMC0019,CIÊNCIAS DO AMBIENTE,B,24N23,5.40,APROVADO
2010,2,EMC0206,ROBÓTICA 2,A,2345V6  2345N1,10.00,APROVADO
2010,2,EMC0193,PROJETOS COM MICROCONTROLADORES,A,35N23,-,CANCELADA
2010,2,FAN0006,ALIMENTAÇÃO SAUDÁVEL,A,4V45,-,CANCELADA
2010,2,EMC0075,ESTÁGIO SUPERVISIONADO,C,23456M23,0.00,REPROVADO
2010,2,EVZ0060,FABRICAÇÃO DE QUEIJOS,A,4V45,-,CANCELADA
2010,2,FEN0018,ATENÇÃO À SAÚDE DO IDOSO,A,5V2345,9.50,APROVADO
2010,2,INF0059,ENGENHARIA DE SOFTWARE 2,A,3N45 4N23,7.10,APROVADO
2010,2,INF0029,BANCOS DE DADOS 2,A,24N45,8.30,APROVADO
2010,2,EMC0211,SISTEMAS DE COMUNICAÇÕES MÓVEIS,A,56N23,-,CANCELADA
2010,2,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,8.40,APROVADO
2010,2,EMC0185,PROJETO DE FINAL DE CURSO 2,A,7M56  7V1,9.00,APROVADO
2010,2,EMC0213,SISTEMAS DE CONTROLE,A,35M56,8.10,APROVADO
2010,2,INF0091,INTELIGÊNCIA COMPUTACIONAL,A,24N45,9.50,APROVADO
2010,2,EMC0162,MICROPROCESSADORES E MICROCONTROLADORES,A,3N45 5N23,5.50,APROVADO
